tick,temperature,pressure
1658657,4122,90876
1659770,4124,90870
1660880,4126,90867
1661994,4124,90873
1663105,4124,90869
1664219,4124,90869
1665327,4127,90872
1666447,4124,90866
1667567,4121,90865
1668677,4124,90869
1669789,4124,90871
1670899,4126,90869
1672020,4127,90868
1673137,4124,90863
1674245,4127,90869
1675359,4126,90868
1676484,4127,90865
1677609,4122,90861
1678721,4124,90863
1679842,4127,90866
1680954,4127,90862
1682064,4129,90869
1683178,4126,90863
1684288,4127,90856
1685408,4131,90862
1686521,4129,90865
1687636,4126,90859
1688743,4126,90863
1689851,4127,90859
1690961,4129,90863
1692073,4131,90869
1693185,4129,90862
1694303,4126,90868
1695411,4129,90866
1696539,4127,90867
1697653,4127,90865
1698770,4127,90871
1699882,4127,90866
1700994,4129,90874
1702115,4129,90871
1703229,4129,90872
1704337,4131,90874
1705451,4131,90871
1706559,4132,90877
1707681,4126,90864
1708793,4127,90864
1709915,4131,90864
1711027,4129,90864
1712137,4132,90873
1713253,4131,90865
1714363,4132,90874
1715481,4132,90872
1716595,4134,90875
1717707,4132,90872
1718833,4127,90874
1719941,4131,90872
1721063,4132,90870
1722207,4122,90878
1723333,4132,90874
1724444,4134,90872
1725559,4136,90875
1726673,4134,90877
1727783,4134,90872
1728909,4129,90871
1730015,4131,90872
1731123,4132,90869
1732239,4122,90869
1733349,4134,90873
1734474,4136,90879
1735584,4134,90873
1736702,4137,90880
1737821,4134,90876
1738937,4132,90872
1740053,4132,90873
1741161,4134,90876
1742273,4127,90872
1743386,4136,90875
1744499,4136,90872
1745613,4136,90876
1746721,4139,90877
1747835,4136,90871
1748948,4136,90874
1750066,4134,90872
1751182,4134,90878
1752296,4127,90869
1753408,4137,90876
1754518,4137,90877
1755643,4136,90877
1756753,4139,90880
1757874,4137,90877
1758992,4136,90870
1760115,4137,90873
1761227,4136,90879
1762332,4129,90870
1763440,4137,90874
1764552,4137,90872
1765662,4139,90874
1766785,4139,90871
1767899,4139,90876
1769021,4141,90872
1770141,4137,90870
1771253,4139,90872
1772368,4131,90859
1773476,4139,90866
1774598,4141,90872
1775710,4139,90871
1776819,4141,90868
1777935,4139,90867
1779043,4141,90870
1780171,4136,90871
1781281,4139,90875
1782395,4134,90866
1783508,4139,90864
1784616,4141,90867
1785742,4141,90862
1786851,4141,90867
1787963,4142,90866
1789077,4142,90867
1790202,4142,90859
1791310,4139,90868
1792423,4134,90864
1793533,4142,90864
1794646,4142,90868
1795757,4144,90873
1796869,4144,90868
1797983,4144,90873
1799097,4144,90863
1800208,4141,90874
1801331,4146,90871
1802448,4136,90867
1803556,4144,90874
1804678,4144,90868
1805792,4144,90867
1806900,4146,90872
1808018,4144,90868
1809128,4146,90871
1810257,4144,90868
1811365,4146,90870
1812479,4139,90868
1813586,4142,90868
1814693,4144,90874
1815801,4146,90871
1816915,4147,90874
1818027,4147,90870
1819141,4146,90866
1820247,4147,90867
1821375,4146,90868
1822492,4141,90862
1823610,4144,90863
1824722,4146,90867
1825832,4147,90866
1826944,4147,90872
1828059,4147,90866
1829172,4149,90869
1830287,4149,90872
1831410,4151,90870
1832519,4142,90868
1833635,4146,90862
1834745,4149,90867
1835858,4149,90872
1836968,4151,90871
1838084,4149,90868
1839195,4151,90868
1840318,4152,90870
1841430,4151,90871
1842547,4146,90866
1843651,4147,90864
1844766,4147,90865
1845875,4151,90867
1846983,4149,90865
1848096,4151,90862
1849223,4151,90863
1850329,4152,90866
1851451,4152,90860
1852568,4147,90863
1853686,4149,90863
1854802,4149,90864
1855912,4151,90858
1857022,4151,90863
1858136,4152,90867
1859244,4154,90867
1860358,4154,90867
1861466,4154,90866
1862579,4151,90864
1863694,4154,90866
1864808,4154,90868
1865921,4151,90863
1867032,4154,90865
1868146,4152,90865
1869256,4154,90861
1870374,4156,90866
1871486,4154,90860
1872598,4152,90863
1873711,4154,90856
1874819,4156,90858
1875928,4152,90852
1877039,4154,90839
1878153,4154,90844
1879265,4156,90848
1880375,4157,90846
1881498,4157,90836
1882614,4152,90843
1883725,4156,90848
1884846,4156,90853
1885971,4156,90857
1887079,4156,90857
1888191,4156,90857
1889299,4157,90860
1890413,4157,90861
1891521,4159,90857
1892635,4154,90858
1893748,4157,90853
1894866,4156,90852
1895982,4156,90861
1897092,4157,90852
1898204,4157,90860
1899314,4156,90863
1900425,4159,90857
1901540,4159,90856
1902659,4157,90856
1903775,4159,90858
1904883,4161,90857
1906000,4159,90855
1907116,4159,90862
1908230,4157,90863
1909342,4159,90861
1910452,4161,90862
1911574,4163,90869
1912690,4159,90866
1913812,4161,90864
1914920,4161,90860
1916031,4163,90862
1917146,4159,90863
1918268,4157,90860
1919376,4161,90862
1920490,4161,90863
1921598,4163,90864
1922711,4161,90868
1923823,4164,90866
1924933,4164,90864
1926046,4163,90861
1927166,4164,90870
1928276,4161,90862
1929390,4163,90867
1930509,4166,90862
1931622,4164,90864
1932740,4163,90862
1933866,4164,90862
1934974,4164,90863
1936097,4166,90865
1937213,4164,90861
1938318,4163,90862
1939434,4164,90860
1940544,4166,90860
1941656,4166,90865
1942768,4161,90860
1943876,4164,90858
1944990,4164,90859
1946100,4166,90861
1947216,4164,90859
1948338,4163,90859
1949446,4166,90865
1950560,4164,90857
1951675,4166,90862
1952789,4164,90859
1953901,4166,90862
1955011,4168,90858
1956121,4166,90861
1957242,4168,90858
1958349,4166,90860
1959467,4164,90859
1960575,4168,90858
1961689,4168,90862
1962799,4166,90861
1963926,4168,90861
1965034,4169,90863
1966156,4171,90862
1967268,4169,90858
1968374,4168,90854
1969486,4166,90863
1970594,4168,90858
1971714,4169,90855
1972832,4166,90855
1973940,4171,90859
1975054,4169,90860
1976162,4173,90861
1977271,4173,90856
1978388,4171,90854
1979497,4173,90851
1980608,4168,90852
1981718,4171,90849
1982844,4168,90848
1983956,4171,90853
1985065,4173,90862
1986177,4171,90853
1987287,4174,90859
1988404,4173,90852
1989523,4171,90855
1990638,4171,90857
1991752,4173,90855
1992862,4169,90850
1993989,4173,90857
1995097,4174,90859
1996219,4176,90860
1997331,4173,90854
1998447,4174,90859
1999552,4173,90860
2000665,4173,90858
2001790,4173,90854
2002904,4173,90858
2004012,4173,90852
2005126,4174,90858
2006241,4174,90854
2007355,4174,90853
2008467,4174,90846
2009580,4176,90858
2010688,4169,90856
2011798,4174,90850
2012921,4173,90854
2014035,4174,90854
2015145,4178,90861
2016257,4176,90852
2017367,4178,90855
2018475,4178,90855
2019589,4176,90854
2020701,4176,90856
2021810,4173,90856
2022922,4173,90852
2024032,4178,90852
2025144,4178,90856
2026254,4178,90858
2027363,4178,90855
2028477,4178,90855
2029585,4179,90859
2030703,4178,90860
2031826,4179,90863
2032948,4173,90857
2034056,4179,90867
2035183,4178,90865
2036296,4179,90858
2037416,4181,90859
2038532,4179,90856
2039642,4181,90859
2040756,4179,90865
2041867,4178,90862
2042992,4178,90863
2044108,4178,90859
2045216,4181,90865
2046330,4179,90859
2047440,4179,90850
2048552,4181,90857
2049664,4181,90858
2050780,4179,90858
2051892,4179,90856
2053005,4179,90856
2054128,4178,90846
2055233,4178,90855
2056343,4183,90861
2057455,4181,90857
2058567,4183,90852
2059679,4183,90852
2060787,4184,90860
2061900,4176,90841
2063018,4178,90853
2064125,4181,90857
2065243,4181,90858
2066351,4183,90855
2067473,4184,90858
2068589,4183,90855
2069711,4184,90856
2070823,4183,90854
2071933,4186,90858
2073057,4179,90853
2074172,4183,90860
2075284,4184,90862
2076398,4184,90866
2077506,4184,90864
2078619,4186,90869
2079731,4184,90861
2080841,4186,90865
2081955,4184,90857
2083079,4184,90864
2084201,4183,90861
2085313,4184,90861
2086423,4186,90861
2087535,4188,90861
2088649,4184,90857
2089761,4186,90865
2090875,4188,90863
2091995,4188,90862
2093108,4183,90864
2094232,4186,90863
2095350,4184,90862
2096458,4188,90861
2097593,4184,90862
2098707,4188,90865
2099829,4189,90864
2100941,4188,90865
2102059,4186,90862
2103175,4186,90862
2104285,4188,90863
2105397,4186,90856
2106511,4188,90857
2107622,4189,90866
2108744,4188,90856
2109854,4188,90858
2110979,4189,90864
2112087,4189,90865
2113190,4188,90856
2114308,4186,90858
2115417,4189,90862
2116535,4186,90852
2117643,4189,90856
2118757,4189,90856
2119869,4189,90849
2120985,4189,90859
2122097,4191,90854
2123211,4191,90858
2124322,4191,90860
2125440,4189,90857
2126558,4193,90860
2127676,4189,90860
2128788,4191,90860
2129908,4193,90857
2131020,4193,90860
2132130,4193,90857
2133244,4191,90853
2134362,4191,90863
2135485,4191,90858
2136596,4193,90858
2137752,4181,90855
2138862,4193,90863
2139979,4193,90858
2141087,4191,90857
2142197,4194,90862
2143304,4191,90860
2144416,4191,90857
2145524,4193,90858
2146643,4191,90859
2147753,4184,90861
2148880,4193,90861
2149988,4194,90861
2151110,4196,90861
2152222,4196,90870
2153336,4194,90861
2154455,4191,90853
2155565,4194,90860
2156690,4194,90856
2157801,4183,90845
2158909,4196,90857
2160023,4194,90852
2161131,4196,90855
2162253,4198,90856
2163369,4196,90856
2164487,4194,90852
2165601,4194,90851
2166723,4198,90863
2167845,4186,90853
2168951,4196,90861
2170061,4196,90859
2171173,4198,90864
2172283,4198,90857
2173395,4198,90858
2174509,4198,90859
2175613,4196,90851
2176731,4198,90856
2177842,4189,90854
2178960,4196,90856
2180068,4198,90856
2181190,4199,90857
2182302,4198,90856
2183425,4198,90856
2184541,4199,90862
2185655,4198,90853
2186778,4198,90843
2187893,4193,90852
2189003,4201,90855
2190119,4199,90848
2191227,4201,90852
2192339,4201,90856
2193452,4201,90854
2194571,4201,90857
2195687,4199,90856
2196805,4199,90858
2197920,4193,90847
2199029,4201,90855
2200155,4201,90856
2201265,4203,90860
2202375,4203,90858
2203491,4199,90854
2204599,4203,90858
2205714,4201,90857
2206828,4201,90861
2207940,4196,90855
2209056,4203,90859
2210168,4203,90853
2211289,4203,90856
2212406,4204,90856
2213520,4204,90864
2214632,4204,90850
2215741,4204,90858
2216848,4203,90861
2217962,4199,90863
2219082,4204,90858
2220188,4203,90862
2221296,4204,90855
2222410,4204,90859
2223522,4203,90854
2224632,4206,90856
2225744,4203,90856
2226854,4204,90854
2227978,4199,90855
2229092,4206,90857
2230215,4206,90857
2231331,4206,90863
2232441,4206,90858
2233557,4204,90855
2234667,4208,90863
2235770,4204,90858
2236886,4206,90862
2237998,4201,90857
2239122,4201,90853
2240229,4208,90858
2241356,4206,90859
2242469,4208,90861
2243589,4206,90856
2244701,4209,90859
2245810,4209,90864
2246925,4208,90860
2248043,4201,90848
2249151,4209,90861
2250265,4208,90858
2251374,4211,90864
2252479,4206,90858
2253590,4204,90853
2254700,4209,90854
2255812,4211,90861
2256922,4211,90861
2258042,4201,90854
2259157,4209,90857
2260266,4211,90858
2261377,4209,90858
2262489,4209,90857
2263614,4211,90857
2264728,4209,90855
2265836,4213,90859
2266950,4211,90855
2268066,4206,90860
2269193,4211,90859
2270299,4211,90856
2271422,4211,90863
2272535,4213,90865
2273652,4211,90856
2274764,4211,90860
2275872,4213,90860
2276976,4211,90858
2278094,4206,90862
2279202,4213,90863
2280322,4213,90863
2281441,4213,90858
2282554,4211,90857
2283670,4211,90856
2284791,4213,90861
2285903,4213,90855
2287016,4213,90858
2288134,4208,90860
2289244,4213,90860
2290364,4213,90854
2291476,4214,90858
2292599,4214,90860
2293717,4213,90861
2294827,4214,90859
2295938,4213,90861
2297046,4214,90861
2298155,4211,90853
2299271,4213,90855
2300379,4214,90861
2301494,4214,90857
2302600,4216,90855
2303727,4216,90855
2304843,4214,90856
2305953,4216,90853
2307065,4214,90846
2308176,4213,90847
2309291,4214,90854
2310403,4214,90858
2311511,4218,90859
2312625,4216,90856
2313738,4216,90848
2314850,4218,90856
2315967,4216,90856
2317089,4219,90854
2318206,4214,90853
2319328,4218,90856
2320433,4218,90861
2321543,4218,90852
2322665,4219,90858
2323782,4218,90854
2324902,4219,90857
2326017,4219,90854
2327128,4218,90854
2328240,4218,90855
2329356,4216,90852
2330464,4219,90853
2331580,4218,90852
2332689,4221,90853
2333805,4219,90858
2334922,4218,90857
2336032,4219,90854
2337144,4219,90854
2338260,4218,90856
2339383,4218,90848
2340498,4219,90857
2341618,4223,90858
2342732,4221,90854
2343843,4221,90856
2344948,4218,90856
2346056,4221,90857
2347157,4219,90857
2348273,4219,90855
2349395,4223,90862
2350500,4219,90862
2351610,4223,90862
2352728,4223,90859
2353844,4221,90854
2354953,4225,90858
2356069,4221,90853
2357179,4221,90857
2358303,4221,90855
2359415,4223,90860
2360531,4221,90859
2361643,4223,90858
2362751,4225,90860
2363865,4225,90857
2364976,4225,90857
2366091,4225,90855
2367204,4225,90859
2368318,4221,90848
2369443,4225,90857
2370557,4225,90860
2371681,4226,90852
2372795,4226,90861
2373905,4226,90856
2375019,4225,90857
2376128,4226,90860
2377244,4225,90860
2378356,4223,90856
2379479,4226,90853
2380599,4225,90858
2381708,4226,90855
2382818,4226,90861
2383924,4225,90858
2385032,4228,90857
2386145,4226,90859
2387255,4228,90860
2388373,4225,90857
2389483,4225,90850
2390586,4225,90848
2391698,4225,90850
2392806,4228,90858
2393920,4226,90850
2395040,4226,90854
2396152,4230,90855
2397269,4226,90855
2398383,4225,90840
2399495,4228,90851
2400605,4228,90849
2401714,4226,90854
2402827,4226,90848
2403937,4228,90843
2405051,4228,90848
2406159,4230,90842
2407286,4228,90845
2408402,4226,90842
2409523,4228,90841
2410635,4230,90846
2411744,4231,90845
2412851,4226,90838
2413965,4230,90843
2415073,4233,90849
2416187,4230,90843
2417308,4231,90846
2418410,4230,90850
2419527,4231,90850
2420629,4233,90852
2421745,4230,90844
2422859,4231,90849
2423982,4231,90848
2425096,4231,90852
2426206,4233,90852
2427318,4233,90851
2428433,4230,90851
2429549,4231,90854
2430657,4233,90858
2431760,4230,90849
2432868,4230,90854
2433980,4231,90850
2435107,4231,90854
2436215,4233,90852
2437339,4233,90857
2438451,4231,90855
2439562,4233,90853
2440678,4233,90854
2441798,4236,90862
2442905,4233,90856
2444018,4233,90856
2445137,4233,90854
2446251,4233,90855
2447359,4235,90855
2448471,4233,90850
2449584,4236,90861
2450705,4236,90856
2451824,4233,90857
2452937,4235,90856
2454082,4235,90857
2455192,4235,90859
2456306,4233,90855
2457414,4236,90855
2458528,4235,90860
2459641,4236,90855
2460751,4236,90856
2461867,4236,90855
2462987,4236,90850
2464106,4235,90852
2465220,4235,90851
2466340,4238,90857
2467454,4236,90850
2468566,4236,90850
2469686,4236,90855
2470798,4238,90852
2471923,4235,90849
2473031,4240,90849
2474151,4236,90848
2475263,4238,90849
2476373,4238,90855
2477496,4238,90853
2478610,4238,90851
2479735,4238,90857
2480844,4238,90854
2481954,4236,90846
2483074,4236,90853
2484186,4236,90851
2485294,4240,90850
2486407,4240,90855
2487520,4240,90858
2488638,4236,90852
2489744,4240,90851
2490858,4238,90850
2491970,4240,90852
2493088,4238,90854
2494201,4235,90852
2495309,4238,90852
2496429,4241,90853
2497542,4240,90853
2498654,4240,90851
2499767,4241,90852
2500876,4241,90844
2501981,4238,90849
2503089,4241,90850
2504206,4240,90853
2505322,4238,90849
2506436,4240,90851
2507548,4241,90854
2508660,4240,90850
2509768,4243,90857
2510882,4241,90852
2511991,4243,90849
2513104,4243,90852
2514220,4241,90850
2515329,4243,90852
2516436,4240,90851
2517546,4243,90853
2518672,4241,90850
2519784,4245,90856
2520894,4243,90848
2522009,4245,90860
2523119,4243,90853
2524228,4243,90854
2525340,4243,90847
2526455,4243,90856
2527569,4243,90858
2528681,4243,90857
2529808,4243,90854
2530916,4245,90850
2532039,4245,90855
2533152,4246,90854
2534276,4245,90854
2535392,4245,90852
2536517,4240,90850
2537627,4243,90847
2538741,4243,90847
2539860,4246,90851
2540974,4245,90850
2542082,4246,90845
2543216,4233,90847
2544324,4245,90850
2545441,4245,90851
2546553,4245,90848
2547661,4246,90849
2548777,4243,90839
2549885,4246,90847
2550998,4245,90845
2552104,4248,90850
2553231,4236,90847
2554347,4245,90844
2555466,4243,90846
2556582,4245,90843
2557690,4246,90850
2558802,4245,90842
2559916,4246,90850
2561035,4248,90851
2562149,4248,90854
2563261,4240,90852
2564366,4245,90847
2565479,4248,90856
2566584,4245,90852
2567696,4246,90850
2568810,4246,90856
2569922,4248,90852
2571032,4248,90854
2572152,4250,90859
2573263,4238,90847
2574372,4250,90856
2575488,4246,90851
2576596,4248,90852
2577701,4246,90844
2578819,4245,90851
2579926,4248,90850
2581038,4248,90852
2582148,4248,90844
2583272,4240,90849
2584386,4250,90855
2585497,4250,90854
2586613,4248,90850
2587723,4248,90847
2588843,4246,90851
2589958,4250,90852
2591072,4250,90854
2592186,4248,90845
2593294,4240,90850
2594418,4250,90853
2595531,4250,90843
2596653,4251,90849
2597769,4253,90849
2598875,4248,90844
2599987,4250,90848
2601097,4250,90848
2602217,4253,90851
2603335,4243,90848
2604443,4253,90845
2605558,4250,90837
2606670,4251,90844
2607787,4250,90839
2608896,4248,90841
2610006,4251,90843
2611118,4251,90846
2612228,4251,90834
2613340,4245,90846
2614455,4251,90838
2615576,4253,90836
2616684,4250,90836
2617794,4251,90841
2618913,4250,90842
2620027,4250,90845
2621135,4253,90840
2622248,4250,90842
2623360,4245,90830
2624470,4253,90828
2625583,4255,90838
2626695,4253,90841
2627816,4251,90837
2628930,4251,90840
2630033,4251,90845
2631147,4251,90845
2632255,4255,90840
2633369,4246,90842
2634481,4253,90836
2635593,4255,90843
2636703,4255,90839
2637812,4255,90839
2638924,4255,90842
2640042,4253,90845
2641147,4255,90843
2642265,4253,90842
2643376,4245,90835
2644484,4255,90833
2645596,4255,90841
2646717,4256,90844
2647830,4255,90842
2648944,4255,90834
2650057,4251,90836
2651175,4255,90843
2652283,4256,90843
2653399,4246,90838
2654507,4256,90845
2655614,4256,90843
2656726,4256,90847
2657836,4256,90840
2658949,4253,90842
2660060,4255,90845
2661163,4255,90846
2662275,4255,90846
2663387,4246,90841
2664499,4255,90839
2665609,4255,90841
2666730,4256,90841
2667843,4255,90835
2668956,4256,90843
2670074,4255,90833
2671180,4258,90841
2672297,4256,90840
2673413,4246,90837
2674524,4255,90836
2675637,4256,90840
2676752,4258,90841
2677878,4258,90847
2678990,4256,90835
2680099,4258,90842
2681216,4256,90838
2682324,4258,90838
2683445,4248,90835
2684557,4256,90828
2685668,4258,90835
2686781,4260,90818
2687891,4258,90839
2689003,4260,90846
2690118,4258,90839
2691239,4260,90847
2692344,4253,90839
2693465,4250,90837
2694573,4258,90842
2695690,4260,90847
2696800,4260,90848
